Std;E
170.46708868263983;-94.5994599459946
170.4310452079957;-94.57945794579457
170.3950017348984;-94.55945594559456
170.35895826334874;-94.53945394539454
170.3229147933479;-94.51945194519452
170.28687132489674;-94.4994499449945
170.25082785799634;-94.47944794479449
170.21478439264757;-94.45944594459446
170.1787409288515;-94.43944394439444
170.14269746660915;-94.41944194419442
170.10665400592137;-94.3994399439944
170.07061054678934;-94.37943794379439
170.03456708921385;-94.35943594359436
169.998523633196;-94.33943394339434
169.9624801787368;-94.31943194319432
169.92643672583716;-94.2994299429943
169.89039327449814;-94.27942794279429
169.8543498247207;-94.25942594259426
169.81830637650583;-94.23942394239424
169.78226292985457;-94.21942194219422
169.7462194847679;-94.1994199419942
169.7101760412468;-94.17941794179418
169.67413259929225;-94.15941594159416
169.63808915890525;-94.13941394139414
169.60204572008683;-94.11941194119412
169.56600228283804;-94.0994099409941
169.5299588471598;-94.07940794079408
169.4939154130531;-94.05940594059406
169.45787198051897;-94.03940394039404
169.4218285495584;-94.01940194019402
169.38578512017244;-93.99939993999399
169.3497416923621;-93.97939793979398
169.3136982661283;-93.95939593959396
169.27765484147216;-93.93939393939394
169.24161141839457;-93.91939193919391
169.20556799689663;-93.89938993899389
169.16952457697934;-93.87938793879388
169.13348115864366;-93.85938593859386
169.09743774189064;-93.83938393839384
169.06139432672123;-93.81938193819381
169.02535091313663;-93.7993799379938
168.98930750113763;-93.77937793779378
168.95326409072533;-93.75937593759376
168.91722068190074;-93.73937393739374
168.8811772746649;-93.71937193719371
168.84513386901884;-93.6993699369937
168.8090904649635;-93.67936793679368
168.7730470625;-93.65936593659366
168.7370036616293;-93.63936393639364
168.70096026235245;-93.61936193619361
168.66491686467043;-93.5993599359936
168.6288734685843;-93.57935793579358
168.59283007409508;-93.55935593559356
168.55678668120373;-93.53935393539354
168.52074328991145;-93.51935193519353
168.48469990021906;-93.4993499349935
168.44865651212768;-93.47934793479348
168.4126131256383;-93.45934593459346
168.376569740752;-93.43934393439343
168.34052635746983;-93.41934193419343
168.30448297579272;-93.3993399339934
168.26843959572182;-93.37933793379338
168.2323962172581;-93.35933593359336
168.1963528404025;-93.33933393339333
168.1603094651563;-93.31933193319333
168.1242660915203;-93.2993299329933
168.08822271949563;-93.27932793279328
168.05217934908336;-93.25932593259326
168.0161359802844;-93.23932393239323
167.9800926131;-93.21932193219322
167.944049247531;-93.1993199319932
167.90800588357854;-93.17931793179318
167.8719625212436;-93.15931593159316
167.83591916052728;-93.13931393139313
167.79987580143063;-93.11931193119312
167.7638324439546;-93.0993099309931
167.72778908810034;-93.07930793079308
167.69174573386886;-93.05930593059306
167.65570238126122;-93.03930393039303
167.61965903027843;-93.01930193019302
167.58361568092155;-92.999299929993
167.54757233319165;-92.97929792979298
167.51152898708975;-92.95929592959295
167.47548564261695;-92.93929392939293
167.4394422997743;-92.91929192919292
167.40339895856275;-92.8992899289929
167.3673556189835;-92.87928792879288
167.33131228103744;-92.85928592859285
167.2952689447258;-92.83928392839285
167.25922561004953;-92.81928192819282
167.2231822770097;-92.7992799279928
167.18713894560742;-92.77927792779278
167.15109561584362;-92.75927592759275
167.11505228771958;-92.73927392739274
167.07900896123616;-92.71927192719272
167.04296563639448;-92.6992699269927
167.00692231319564;-92.67926792679268
166.97087899164066;-92.65926592659265
166.9348356717307;-92.63926392639264
166.89879235346666;-92.61926192619262
166.86274903684978;-92.5992599259926
166.82670572188093;-92.57925792579258
166.79066240856142;-92.55925592559257
166.75461909689213;-92.53925392539254
166.7185757868742;-92.51925192519252
166.68253247850868;-92.4992499249925
166.64648917179667;-92.47924792479247
166.61044586673927;-92.45924592459247
166.57440256333746;-92.43924392439244
166.53835926159238;-92.41924192419242
166.5023159615051;-92.3992399239924
166.4662726630767;-92.37923792379237
166.4302293663083;-92.35923592359237
166.39418607120086;-92.33923392339234
166.35814277775552;-92.31923192319232
166.3220994859734;-92.2992299229923
166.28605619585554;-92.27922792279227
166.25001290740306;-92.25922592259226
166.21396962061695;-92.23922392239224
166.17792633549843;-92.21922192219222
166.1418830520485;-92.1992199219922
166.1058397702682;-92.17921792179217
166.06979649015878;-92.15921592159216
166.03375321172112;-92.13921392139214
165.9977099349565;-92.11921192119212
165.9616666598659;-92.0992099209921
165.9256233864504;-92.07920792079207
165.88958011471126;-92.05920592059206
165.8535368446493;-92.03920392039204
165.81749357626583;-92.01920192019202
165.78145030956182;-91.999199919992
165.74540704453844;-91.97919791979197
165.7093637811968;-91.95919591959196
165.67332051953792;-91.93919391939194
165.63727725956295;-91.91919191919192
165.60123400127293;-91.8991899189919
165.56519074466908;-91.87918791879187
165.5291474897524;-91.85918591859186
165.493104236524;-91.83918391839184
165.45706098498505;-91.81918191819182
165.4210177351366;-91.7991799179918
165.3849744869798;-91.77917791779178
165.34893124051564;-91.75917591759176
165.31288799574537;-91.73917391739174
165.27684475267;-91.71917191719172
165.2408015112907;-91.69916991699169
165.20475827160857;-91.67916791679168
165.16871503362464;-91.65916591659166
165.13267179734015;-91.63916391639164
165.09662856275614;-91.61916191619162
165.06058532987376;-91.5991599159916
165.02454209869404;-91.57915791579158
164.9884988692182;-91.55915591559156
164.9524556414473;-91.53915391539154
164.9164124153825;-91.51915191519151
164.8803691910249;-91.4991499149915
164.84432596837559;-91.47914791479148
164.80828274743567;-91.45914591459146
164.77223952820637;-91.43914391439144
164.73619631068868;-91.41914191419141
164.70015309488383;-91.3991399139914
164.6641098807929;-91.37913791379138
164.62806666841703;-91.35913591359136
164.5920234577573;-91.33913391339134
164.5559802488149;-91.31913191319131
164.51993704159096;-91.2991299129913
164.48389383608657;-91.27912791279128
164.44785063230285;-91.25912591259126
164.41180743024094;-91.23912391239124
164.37576422990205;-91.21912191219121
164.33972103128724;-91.1991199119912
164.30367783439763;-91.17911791179118
164.2676346392344;-91.15911591159116
164.23159144579864;-91.13911391139114
164.19554825409156;-91.11911191119111
164.15950506411423;-91.0991099109911
164.1234618758678;-91.07910791079108
164.08741868935346;-91.05910591059106
164.0513755045723;-91.03910391039103
164.01533232152542;-91.01910191019101
163.97928914021412;-90.999099909991
163.94324596063936;-90.97909790979098
163.90720278280244;-90.95909590959096
163.87115960670442;-90.93909390939093
163.83511643234647;-90.91909190919091
163.79907325972977;-90.8990899089909
163.7630300888554;-90.87908790879088
163.72698691972457;-90.85908590859086
163.69094375233834;-90.83908390839083
163.654900586698;-90.81908190819082
163.6188574228046;-90.7990799079908
163.58281426065935;-90.77907790779078
163.54677110026338;-90.75907590759076
163.51072794161786;-90.73907390739073
163.47468478472393;-90.71907190719072
163.43864162958275;-90.6990699069907
163.4025984761955;-90.67906790679068
163.3665553245633;-90.65906590659066
163.33051217468744;-90.63906390639065
163.29446902656892;-90.61906190619062
163.258425880209;-90.5990599059906
163.2223827356087;-90.57905790579058
163.18633959276943;-90.55905590559055
163.15029645169216;-90.53905390539055
163.11425331237817;-90.51905190519052
163.07821017482854;-90.4990499049905
163.0421670390445;-90.47904790479048
163.00612390502718;-90.45904590459045
162.97008077277783;-90.43904390439045
162.93403764229754;-90.41904190419042
162.8979945135875;-90.3990399039904
162.86195138664894;-90.37903790379038
162.82590826148297;-90.35903590359035
162.78986513809082;-90.33903390339034
162.75382201647363;-90.31903190319032
162.71777889663255;-90.2990299029903
162.68173577856885;-90.27902790279028
162.64569266228364;-90.25902590259025
162.6096495477782;-90.23902390239024
162.57360643505356;-90.21902190219022
162.53756332411098;-90.1990199019902
162.50152021495168;-90.17901790179017
162.46547710757682;-90.15901590159015
162.42943400198757;-90.13901390139014
162.39339089818512;-90.11901190119012
162.35734779617073;-90.0990099009901
162.3213046959455;-90.07900790079007
162.28526159751067;-90.05900590059005
162.24921850086744;-90.03900390039004
162.21317540601694;-90.01900190019002
162.17713231296045;-89.99899989999
162.14108922169913;-89.97899789978997
162.10504613223415;-89.95899589958995
162.06900304456676;-89.93899389938994
162.0329599586981;-89.91899189918992
161.9969168746294;-89.8989898989899
161.96087379236187;-89.87898789878987
161.9248307118967;-89.85898589858986
161.88878763323515;-89.83898389838984
161.85274455637835;-89.81898189818982
161.81670148132753;-89.7989798979898
161.7806584080839;-89.77897789778977
161.74461533664868;-89.75897589758976
161.70857226702307;-89.73897389738974
161.6725291992082;-89.71897189718972
161.63648613320544;-89.6989698969897
161.60044306901594;-89.67896789678969
161.56440000664088;-89.65896589658966
161.52835694608146;-89.63896389638964
161.49231388733892;-89.61896189618962
161.45627083041447;-89.5989598959896
161.42022777530934;-89.57895789578959
161.3841847220248;-89.55895589558956
161.34814167056197;-89.53895389538954
161.31209862092214;-89.51895189518952
161.2760555731065;-89.4989498949895
161.24001252711633;-89.47894789478948
161.2039694829528;-89.45894589458946
161.1679264406171;-89.43894389438944
161.13188340011052;-89.41894189418942
161.09584036143428;-89.3989398939894
161.0597973245896;-89.37893789378938
161.0237542895777;-89.35893589358936
160.98771125639982;-89.33893389338934
160.95166822505718;-89.31893189318932
160.91562519555106;-89.29892989298929
160.87958216788263;-89.27892789278928
160.84353914205315;-89.25892589258926
160.80749611806388;-89.23892389238924
160.77145309591603;-89.21892189218921
160.73541007561082;-89.19891989198919
160.69936705714963;-89.17891789178918
160.6633240405335;-89.15891589158916
160.6272810257637;-89.13891389138914
160.59123801284161;-89.11891189118911
160.55519500176837;-89.09890989098909
160.51915199254532;-89.07890789078908
160.4831089851736;-89.05890589058906
160.44706597965447;-89.03890389038904
160.41102297598923;-89.01890189018901
160.37497997417907;-88.99889988998899
160.33893697422533;-88.97889788978898
160.30289397612916;-88.95889588958896
160.2668509798919;-88.93889388938894
160.23080798551476;-88.91889188918891
160.194764992999;-88.8988898889889
160.1587220023459;-88.87888788878888
160.12267901355668;-88.85888588858886
160.08663602663262;-88.83888388838884
160.05059304157496;-88.81888188818881
160.01455005838497;-88.7988798879888
159.978507077064;-88.77887788778878
159.9424640976131;-88.75887588758876
159.9064211200338;-88.73887388738873
159.87037814432713;-88.71887188718873
159.8343351704945;-88.6988698869887
159.79829219853715;-88.67886788678868
159.7622492284563;-88.65886588658866
159.72620626025332;-88.63886388638863
159.69016329392946;-88.61886188618863
159.65412032948583;-88.5988598859886
159.61807736692387;-88.57885788578858
159.58203440624484;-88.55885588558856
159.54599144744995;-88.53885388538853
159.50994849054055;-88.51885188518852
159.47390553551787;-88.4988498849885
159.4378625823832;-88.47884788478848
159.40181963113778;-88.45884588458846
159.365776681783;-88.43884388438843
159.32973373432006;-88.41884188418842
159.29369078875024;-88.3988398839884
159.25764784507484;-88.37883788378838
159.22160490329517;-88.35883588358836
159.18556196341254;-88.33883388338833
159.1495190254282;-88.31883188318832
159.1134760893434;-88.2988298829883
159.07743315515947;-88.27882788278828
159.0413902228777;-88.25882588258825
159.00534729249944;-88.23882388238823
158.96930436402587;-88.21882188218822
158.9332614374584;-88.1988198819882
158.89721851279828;-88.17881788178818
158.86117559004677;-88.15881588158815
158.82513266920517;-88.13881388138813
158.78908975027488;-88.11881188118812
158.75304683325712;-88.0988098809881
158.71700391815318;-88.07880788078808
158.68096100496442;-88.05880588058805
158.6449180936921;-88.03880388038803
158.6088751843376;-88.01880188018802
158.57283227690212;-87.998799879988
158.53678937138702;-87.97879787978798
158.50074646779362;-87.95879587958795
158.46470356612323;-87.93879387938794
158.42866066637714;-87.91879187918792
158.39261776855668;-87.8987898789879
158.35657487266317;-87.87878787878788
158.32053197869791;-87.85878587858785
158.28448908666223;-87.83878387838784
158.24844619655747;-87.81878187818782
158.2124033083849;-87.7987798779878
158.17636042214582;-87.77877787778777
158.14031753784172;-87.75877587758777
158.1042746554737;-87.73877387738774
158.06823177504322;-87.71877187718772
158.03218889655156;-87.6987698769877
157.99614602000005;-87.67876787678767
157.9601031453901;-87.65876587658767
157.92406027272287;-87.63876387638764
157.88801740199986;-87.61876187618762
157.85197453322226;-87.5987598759876
157.8159316663915;-87.57875787578757
157.77988880150886;-87.55875587558756
157.74384593857573;-87.53875387538754
157.7078030775934;-87.51875187518752
157.67176021856326;-87.4987498749875
157.6357173614866;-87.47874787478747
157.59967450636478;-87.45874587458746
157.56363165319914;-87.43874387438744
157.527588801991;-87.41874187418742
157.4915459527417;-87.3987398739874
157.45550310545264;-87.37873787378737
157.41946026012513;-87.35873587358736
157.3834174167605;-87.33873387338734
157.3473745753601;-87.31873187318732
157.31133173592536;-87.2987298729873
157.27528889845752;-87.27872787278727
157.23924606295805;-87.25872587258726
157.2032032294282;-87.23872387238724
157.16716039786934;-87.21872187218722
157.1311175682829;-87.1987198719872
157.0950747406701;-87.17871787178717
157.05903191503248;-87.15871587158716
157.0229890913713;-87.13871387138714
156.9869462696879;-87.11871187118712
156.95090344998366;-87.0987098709871
156.91486063225994;-87.07870787078707
156.8788178165182;-87.05870587058706
156.84277500275968;-87.03870387038704
156.80673219098577;-87.01870187018702
156.77068938119785;-86.99869986998699
156.73464657339733;-86.97869786978698
156.69860376758555;-86.95869586958696
156.6625609637639;-86.93869386938694
156.62651816193372;-86.91869186918692
156.59047536209644;-86.89868986898689
156.55443256425337;-86.87868786878688
156.51838976840594;-86.85868586858686
156.4823469745555;-86.83868386838684
156.44630418270341;-86.81868186818681
156.4102613928511;-86.7986798679868
156.37421860499992;-86.77867786778678
156.3381758191513;-86.75867586758676
156.30213303530655;-86.73867386738674
156.26609025346713;-86.71867186718671
156.2300474736344;-86.6986698669867
156.19400469580972;-86.67866786678668
156.1579619199945;-86.65866586658666
156.12191914619015;-86.63866386638664
156.08587637439808;-86.61866186618661
156.04983360461966;-86.5986598659866
156.01379083685623;-86.57865786578658
155.97774807110926;-86.55865586558656
155.94170530738012;-86.53865386538654
155.90566254567022;-86.51865186518651
155.869619785981;-86.4986498649865
155.83357702831375;-86.47864786478648
155.79753427266994;-86.45864586458646
155.76149151905102;-86.43864386438644
155.72544876745835;-86.41864186418641
155.6894060178933;-86.3986398639864
155.65336327035735;-86.37863786378638
155.6173205248519;-86.35863586358636
155.58127778137828;-86.33863386338633
155.545235039938;-86.31863186318631
155.50919230053245;-86.2986298629863
155.47314956316305;-86.27862786278628
155.43710682783112;-86.25862586258626
155.40106409453819;-86.23862386238623
155.36502136328565;-86.21862186218621
155.3289786340749;-86.1986198619862
155.29293590690742;-86.17861786178618
155.2568931817845;-86.15861586158616
155.22085045870773;-86.13861386138613
155.1848077376784;-86.11861186118611
155.14876501869804;-86.0986098609861
155.112722301768;-86.07860786078608
155.07667958688978;-86.05860586058606
155.04063687406477;-86.03860386038603
155.00459416329443;-86.01860186018602
154.9685514545801;-85.998599859986
154.93250874792335;-85.97859785978598
154.8964660433255;-85.95859585958596
154.86042334078806;-85.93859385938593
154.82438064031254;-85.91859185918592
154.7883379419001;-85.8985898589859
154.7522952455525;-85.87858785878588
154.71625255127103;-85.85858585858585
154.6802098590572;-85.83858385838585
154.6441671689123;-85.81858185818582
154.60812448083797;-85.7985798579858
154.57208179483555;-85.77857785778578
154.5360391109065;-85.75857585758575
154.49999642905237;-85.73857385738575
154.46395374927448;-85.71857185718572
154.42791107157433;-85.6985698569857
154.3918683959534;-85.67856785678568
154.3558257224131;-85.65856585658565
154.31978305095495;-85.63856385638564
154.28374038158034;-85.61856185618562
154.2476977142908;-85.5985598559856
154.21165504908768;-85.57855785578558
154.17561238597258;-85.55855585558555
154.13956972494694;-85.53855385538554
154.10352706601213;-85.51855185518552
154.06748440916968;-85.4985498549855
154.0314417544211;-85.47854785478548
153.9953991017678;-85.45854585458545
153.9593564512113;-85.43854385438544
153.92331380275294;-85.41854185418542
153.88727115639438;-85.3985398539854
153.851228512137;-85.37853785378537
153.8151858699823;-85.35853585358535
153.77914322993172;-85.33853385338534
153.74310059198675;-85.31853185318532
153.70705795614893;-85.2985298529853
153.67101532241966;-85.27852785278527
153.63497269080048;-85.25852585258525
153.59893006129292;-85.23852385238524
153.56288743389834;-85.21852185218522
153.5268448086183;-85.1985198519852
153.49080218545427;-85.17851785178517
153.45475956440782;-85.15851585158515
153.41871694548036;-85.13851385138514
153.3826743286734;-85.11851185118512
153.34663171398842;-85.0985098509851
153.3105891014269;-85.07850785078507
153.27454649099045;-85.05850585058506
153.23850388268042;-85.03850385038504
153.2024612764984;-85.01850185018502
153.1664186724459;-84.998499849985
153.1303760705244;-84.97849784978497
153.0943334707354;-84.95849584958496
153.05829087308038;-84.93849384938494
153.0222482775609;-84.91849184918492
152.98620568417846;-84.8984898489849
152.95016309293456;-84.87848784878489
152.91412050383067;-84.85848584858486
152.87807791686834;-84.83848384838484
152.84203533204914;-84.81848184818482
152.80599274937452;-84.7984798479848
152.769950168846;-84.77847784778479
152.7339075904651;-84.75847584758476
152.69786501423337;-84.73847384738474
152.66182244015232;-84.71847184718472
152.62577986822345;-84.6984698469847
152.58973729844834;-84.67846784678468
152.55369473082845;-84.65846584658466
152.51765216536535;-84.63846384638464
152.48160960206056;-84.61846184618462
152.44556704091556;-84.59845984598459
152.40952448193204;-84.57845784578458
152.37348192511135;-84.55845584558456
152.3374393704551;-84.53845384538454
152.30139681796487;-84.51845184518452
152.26535426764207;-84.49844984498449
152.2293117194884;-84.47844784478448
152.1932691735053;-84.45844584458446
152.15722662969435;-84.43844384438444
152.12118408805705;-84.41844184418441
152.085141548595;-84.39843984398439
152.04909901130975;-84.37843784378438
152.0130564762028;-84.35843584358436
151.9770139432757;-84.33843384338434
151.94097141253008;-84.31843184318431
151.90492888396736;-84.29842984298429
151.86888635758928;-84.27842784278428
151.83284383339716;-84.25842584258426
151.79680131139278;-84.23842384238424
151.76075879157753;-84.21842184218421
151.7247162739531;-84.19841984198419
151.688673758521;-84.17841784178418
151.65263124528275;-84.15841584158416
151.61658873423997;-84.13841384138414
151.5805462253942;-84.11841184118411
151.54450371874697;-84.09840984098409
151.50846121429998;-84.07840784078408
151.47241871205463;-84.05840584058406
151.43637621201268;-84.03840384038403
151.40033371417547;-84.01840184018401
151.3642912185448;-83.99839983998399
151.32824872512217;-83.97839783978398
151.2922062339091;-83.95839583958396
151.2561637449072;-83.93839383938393
151.22012125811813;-83.91839183918393
151.1840787735433;-83.8983898389839
151.14803629118444;-83.87838783878388
151.1119938110431;-83.85838583858386
151.07595133312086;-83.83838383838383
151.03990885741933;-83.81838183818383
151.00386638394005;-83.7983798379838
150.96782391268462;-83.77837783778378
150.9317814436547;-83.75837583758376
150.89573897685182;-83.73837383738373
150.85969651227765;-83.71837183718372
150.82365404993365;-83.6983698369837
150.78761158982152;-83.67836783678368
150.75156913194286;-83.65836583658366
150.71552667629922;-83.63836383638363
150.6794842228923;-83.61836183618362
150.64344177172362;-83.5983598359836
150.6073993227948;-83.57835783578358
150.57135687610747;-83.55835583558355
